kl_divergence,mean_ratio_initial_iter,median_ratio_initial_iter,pairwise_hd_aver,mean_hd_from_CreiLOV,fitness_advantage,total_reward,ppo_loss_initial_iter,num_muts,aver_num_masks_to_add_muts,batch_size,epoch,step,rel_WT_fitness,max_norm
0.0,0.99609375,0.99609375,4.0,8.0,0.6899335384368896,0.6899375319480896,-0.6875,8.0,2.0,2.0,0,0,,
,,,,,,,,,,,0,0,0.6899335384368896,0.21842361986637115
0.006482820492237806,1.0078125,1.0,3.6666667461395264,8.0,1.0521968603134155,1.0522005558013916,-1.0625,8.0,2.3333332538604736,3.0,1,1,,
,,,,,,,,,,,1,1,1.0521968603134155,0.2567722499370575
0.02003232017159462,0.98828125,1.0,4.0,8.0,1.3551105260849,1.3551145792007446,-1.3359375,8.0,2.25,4.0,2,2,,
,,,,,,,,,,,2,2,1.3551105260849,0.399150550365448
0.02668345905840397,1.0390625,1.0078125,3.799999952316284,8.0,1.2238448858261108,1.2238487005233765,-1.25,8.0,2.4000000953674316,5.0,3,3,,
,,,,,,,,,,,3,3,1.2238448858261108,0.4207087755203247
0.04087140038609505,1.0390625,1.0078125,3.866666793823242,8.0,1.2798998355865479,1.2799036502838135,-1.2890625,8.0,2.6666667461395264,6.0,4,4,,
,,,,,,,,,,,4,4,1.2798998355865479,0.3264652490615845
0.05184275284409523,1.0390625,1.0078125,4.0,8.0,1.1175708770751953,1.11757493019104,-1.1171875,8.0,2.7142856121063232,7.0,5,5,,
,,,,,,,,,,,5,5,1.1175708770751953,0.34342947602272034
0.05696690455079079,1.03125,1.0078125,4.0,8.0,1.2556140422821045,1.2556180953979492,-1.2578125,8.0,2.625,8.0,6,6,,
,,,,,,,,,,,6,6,1.2556140422821045,0.35716360807418823
0.05768861249089241,1.015625,1.0078125,3.805555582046509,8.0,1.1803092956542969,1.1803131103515625,-1.1875,8.0,2.3333332538604736,9.0,7,7,,
,,,,,,,,,,,7,7,1.1803092956542969,0.37058907747268677
0.059778545051813126,1.03125,1.0078125,3.933333396911621,8.0,1.2229976654052734,1.2230015993118286,-1.25,8.0,2.4000000953674316,10.0,8,8,,
,,,,,,,,,,,8,8,1.2229976654052734,0.3926526606082916
0.0635862872004509,1.0234375,1.015625,3.9111111164093018,8.0,1.271945834159851,1.2719497680664062,-1.28125,8.0,2.5999999046325684,10.0,9,9,,
,,,,,,,,,,,9,9,1.271945834159851,0.40682753920555115
